gl_entry_id,entry_date,gl_account_code,account_description,entry_type,debit_gbp,credit_gbp,policy_reference,period,posted_by,approved
GLE-0011637,2025-05-10,GL-5002,Technology Costs,Claims Payment,14458.91,0.00,POL-0064049,2025-05,marcus.webb,Y
GLE-0011638,2025-06-24,GL-6001,Regulatory Reserve,Write-off,41126.45,0.00,POL-0104409,2025-06,marcus.webb,Y
GLE-0011639,2025-02-04,GL-4002,Claims Expense,Adjustment,0.00,27699.99,POL-0118199,2025-02,sophie.clarke,Y
GLE-0011640,2025-05-06,GL-4004,Reinsurance Recoveries,Commission,0.00,11883.79,POL-0066645,2025-05,system_etl,Y
GLE-0011641,2025-01-16,GL-6001,Regulatory Reserve,Premium Receipt,0.00,13662.47,POL-0100739,2025-01,marcus.webb,Y
GLE-0011642,2025-01-09,GL-4004,Reinsurance Recoveries,Write-off,0.00,47721.73,POL-0101586,2025-01,marcus.webb,Y
GLE-0011643,2025-03-14,GL-4003,Commission Expense,Claims Payment,136.91,0.00,POL-0072579,2025-03,raj.patel,Y
GLE-0011644,2025-01-24,GL-4002,Claims Expense,Claims Payment,0.00,31219.37,POL-0107163,2025-01,marcus.webb,Y
GLE-0011645,2025-02-11,GL-4003,Commission Expense,Claims Payment,12835.04,0.00,POL-0104385,2025-02,sophie.clarke,Y
GLE-0011646,2025-06-13,GL-5001,Operating Costs,Claims Payment,0.00,1890.52,POL-0077658,2025-06,marcus.webb,Y
GLE-0011647,2025-05-13,GL-5002,Technology Costs,Reinsurance,0.00,27024.29,POL-0102129,2025-05,system_etl,N
GLE-0011648,2025-04-28,GL-5002,Technology Costs,Reinsurance,27345.75,0.00,POL-0024091,2025-04,system_etl,Y
GLE-0011649,2025-05-08,GL-4004,Reinsurance Recoveries,Commission,0.00,43056.71,POL-0060424,2025-05,system_etl,Y
GLE-0011650,2025-04-28,GL-4003,Commission Expense,Claims Payment,0.00,2801.99,POL-0036648,2025-04,system_etl,Y
GLE-0011651,2025-04-14,GL-4001,Premium Income,Commission,0.00,41557.80,POL-0037370,2025-04,raj.patel,Y
GLE-0011652,2025-01-30,GL-6001,Regulatory Reserve,Reinsurance,30361.65,0.00,POL-0090484,2025-01,system_etl,N
GLE-0011653,2025-06-24,GL-4004,Reinsurance Recoveries,Adjustment,0.00,45198.50,POL-0097582,2025-06,raj.patel,Y
GLE-0011654,2025-05-29,GL-5002,Technology Costs,Adjustment,0.00,42087.57,POL-0112960,2025-05,marcus.webb,N
GLE-0011655,2025-03-20,GL-5002,Technology Costs,Claims Payment,13804.81,0.00,POL-0008835,2025-03,marcus.webb,Y
GLE-0011656,2025-04-09,GL-4004,Reinsurance Recoveries,Reinsurance,27377.44,0.00,POL-0052935,2025-04,sophie.clarke,Y
GLE-0011657,2025-04-16,GL-4003,Commission Expense,Commission,43826.73,0.00,POL-0066512,2025-04,system_etl,Y
GLE-0011658,2025-01-15,GL-5002,Technology Costs,Adjustment,0.00,25341.50,POL-0095468,2025-01,sophie.clarke,Y
GLE-0011659,2025-01-26,GL-4004,Reinsurance Recoveries,Write-off,19777.22,0.00,POL-0091077,2025-01,system_etl,Y
GLE-0011660,2025-02-26,GL-5002,Technology Costs,Adjustment,49860.39,0.00,POL-0080525,2025-02,raj.patel,Y
GLE-0011661,2025-04-06,GL-4004,Reinsurance Recoveries,Premium Receipt,28621.27,0.00,POL-0118276,2025-04,system_etl,Y
GLE-0011662,2025-04-07,GL-4004,Reinsurance Recoveries,Claims Payment,0.00,43199.77,POL-0106037,2025-04,marcus.webb,Y
GLE-0011663,2025-02-03,GL-4004,Reinsurance Recoveries,Premium Receipt,1266.57,0.00,POL-0014546,2025-02,marcus.webb,Y
GLE-0011664,2025-01-12,GL-4004,Reinsurance Recoveries,Write-off,0.00,27027.50,POL-0114113,2025-01,sophie.clarke,Y
GLE-0011665,2025-03-14,GL-5001,Operating Costs,Adjustment,32802.56,0.00,POL-0056712,2025-03,sophie.clarke,Y
GLE-0011666,2025-06-21,GL-5001,Operating Costs,Adjustment,0.00,48784.80,POL-0087369,2025-06,sophie.clarke,Y
GLE-0011667,2025-01-04,GL-4004,Reinsurance Recoveries,Premium Receipt,0.00,22072.94,POL-0087826,2025-01,sophie.clarke,N
GLE-0011668,2025-01-04,GL-6001,Regulatory Reserve,Reinsurance,0.00,27573.79,POL-0045359,2025-01,sophie.clarke,Y
GLE-0011669,2025-06-15,GL-4002,Claims Expense,Premium Receipt,38453.19,0.00,POL-0087965,2025-06,system_etl,Y
GLE-0011670,2025-06-06,GL-6001,Regulatory Reserve,Commission,6670.86,0.00,POL-0072850,2025-06,sophie.clarke,Y
GLE-0011671,2025-01-06,GL-5001,Operating Costs,Claims Payment,0.00,16849.27,POL-0115236,2025-01,marcus.webb,Y
GLE-0011672,2025-06-01,GL-4001,Premium Income,Commission,0.00,45682.83,POL-0084969,2025-06,sophie.clarke,Y
GLE-0011673,2025-04-21,GL-5002,Technology Costs,Write-off,0.00,41585.96,POL-0049438,2025-04,sophie.clarke,Y
GLE-0011674,2025-05-25,GL-4001,Premium Income,Claims Payment,4521.45,0.00,POL-0032494,2025-05,marcus.webb,Y
GLE-0011675,2025-02-21,GL-4004,Reinsurance Recoveries,Reinsurance,3141.70,0.00,POL-0034383,2025-02,sophie.clarke,Y
GLE-0011676,2025-05-02,GL-5002,Technology Costs,Write-off,48678.06,0.00,POL-0010751,2025-05,raj.patel,Y
GLE-0011677,2025-02-26,GL-4002,Claims Expense,Commission,34654.68,0.00,POL-0076037,2025-02,marcus.webb,Y
GLE-0011678,2025-02-02,GL-5001,Operating Costs,Premium Receipt,0.00,4643.25,POL-0004097,2025-02,sophie.clarke,Y
GLE-0011679,2025-05-26,GL-4001,Premium Income,Premium Receipt,26736.20,0.00,POL-0124059,2025-05,raj.patel,Y
GLE-0011680,2025-01-13,GL-4004,Reinsurance Recoveries,Premium Receipt,0.00,10181.71,POL-0117718,2025-01,marcus.webb,Y
GLE-0011681,2025-02-06,GL-5001,Operating Costs,Claims Payment,0.00,47717.11,POL-0040156,2025-02,raj.patel,Y
GLE-0011682,2025-03-29,GL-5002,Technology Costs,Adjustment,23614.07,0.00,POL-0092433,2025-03,raj.patel,Y
GLE-0011683,2025-06-20,GL-4003,Commission Expense,Adjustment,0.00,35261.68,POL-0077002,2025-06,raj.patel,Y
GLE-0011684,2025-05-27,GL-6001,Regulatory Reserve,Adjustment,0.00,39823.49,POL-0009800,2025-05,system_etl,Y
GLE-0011685,2025-02-16,GL-4002,Claims Expense,Commission,11547.34,0.00,POL-0047688,2025-02,system_etl,Y
GLE-0011686,2025-01-18,GL-4001,Premium Income,Premium Receipt,12076.61,0.00,POL-0024977,2025-01,marcus.webb,Y
GLE-0011687,2025-01-14,GL-4001,Premium Income,Commission,33089.20,0.00,POL-0074034,2025-01,sophie.clarke,Y
GLE-0011688,2025-01-14,GL-6001,Regulatory Reserve,Reinsurance,0.00,47273.45,POL-0011183,2025-01,marcus.webb,Y
GLE-0011689,2025-06-17,GL-5002,Technology Costs,Commission,49488.00,0.00,POL-0006235,2025-06,raj.patel,Y
GLE-0011690,2025-04-24,GL-5001,Operating Costs,Commission,37302.64,0.00,POL-0071381,2025-04,sophie.clarke,Y
GLE-0011691,2025-01-24,GL-4004,Reinsurance Recoveries,Write-off,46094.20,0.00,POL-0084808,2025-01,raj.patel,Y
GLE-0011692,2025-05-17,GL-6001,Regulatory Reserve,Commission,24837.46,0.00,POL-0117798,2025-05,marcus.webb,Y
GLE-0011693,2025-05-25,GL-6001,Regulatory Reserve,Claims Payment,19309.39,0.00,POL-0082502,2025-05,system_etl,Y
GLE-0011694,2025-02-21,GL-5001,Operating Costs,Reinsurance,8200.81,0.00,POL-0051843,2025-02,sophie.clarke,Y
GLE-0011695,2025-02-05,GL-5001,Operating Costs,Adjustment,0.00,4486.63,POL-0118013,2025-02,sophie.clarke,Y
GLE-0011696,2025-06-05,GL-6001,Regulatory Reserve,Adjustment,40855.42,0.00,POL-0087045,2025-06,raj.patel,Y
GLE-0011697,2025-02-21,GL-4002,Claims Expense,Write-off,13512.79,0.00,POL-0042736,2025-02,system_etl,Y
GLE-0011698,2025-03-13,GL-4001,Premium Income,Claims Payment,0.00,49979.69,POL-0076476,2025-03,raj.patel,Y
GLE-0011699,2025-05-30,GL-4004,Reinsurance Recoveries,Write-off,29664.70,0.00,POL-0061137,2025-05,system_etl,Y
GLE-0011700,2025-04-16,GL-5002,Technology Costs,Write-off,0.00,33317.19,POL-0101352,2025-04,raj.patel,Y
GLE-0011701,2025-02-19,GL-4002,Claims Expense,Reinsurance,18517.40,0.00,POL-0083485,2025-02,system_etl,Y
GLE-0011702,2025-01-21,GL-6001,Regulatory Reserve,Premium Receipt,0.00,25922.53,POL-0117491,2025-01,raj.patel,Y
GLE-0011703,2025-02-01,GL-6001,Regulatory Reserve,Claims Payment,0.00,25355.87,POL-0096799,2025-02,system_etl,Y
GLE-0011704,2025-01-20,GL-4003,Commission Expense,Claims Payment,0.00,26334.28,POL-0033243,2025-01,system_etl,Y
GLE-0011705,2025-05-23,GL-4004,Reinsurance Recoveries,Commission,0.00,12362.32,POL-0063144,2025-05,sophie.clarke,Y
GLE-0011706,2025-06-14,GL-6001,Regulatory Reserve,Commission,39648.38,0.00,POL-0024169,2025-06,system_etl,Y
GLE-0011707,2025-06-03,GL-4002,Claims Expense,Reinsurance,0.00,33011.10,POL-0047400,2025-06,raj.patel,Y
GLE-0011708,2025-06-29,GL-4004,Reinsurance Recoveries,Adjustment,0.00,17799.31,POL-0060717,2025-06,sophie.clarke,N
GLE-0011709,2025-06-18,GL-4004,Reinsurance Recoveries,Reinsurance,43853.71,0.00,POL-0011434,2025-06,marcus.webb,Y
GLE-0011710,2025-05-24,GL-4001,Premium Income,Write-off,0.00,42290.37,POL-0052086,2025-05,sophie.clarke,Y
GLE-0011711,2025-05-09,GL-5002,Technology Costs,Reinsurance,27207.29,0.00,POL-0078087,2025-05,marcus.webb,Y
GLE-0011712,2025-06-24,GL-5002,Technology Costs,Adjustment,0.00,38918.85,POL-0015948,2025-06,raj.patel,Y
GLE-0011713,2025-06-27,GL-5001,Operating Costs,Premium Receipt,0.00,26347.05,POL-0020958,2025-06,sophie.clarke,Y
GLE-0011714,2025-04-09,GL-5001,Operating Costs,Adjustment,0.00,10920.66,POL-0058619,2025-04,raj.patel,Y
GLE-0011715,2025-06-07,GL-6001,Regulatory Reserve,Reinsurance,0.00,33205.87,POL-0064283,2025-06,marcus.webb,Y
GLE-0011716,2025-02-08,GL-5002,Technology Costs,Premium Receipt,0.00,9923.32,POL-0105487,2025-02,marcus.webb,Y
GLE-0011717,2025-04-03,GL-5001,Operating Costs,Claims Payment,40750.81,0.00,POL-0060341,2025-04,sophie.clarke,Y
GLE-0011718,2025-03-25,GL-5002,Technology Costs,Claims Payment,26574.38,0.00,POL-0062923,2025-03,raj.patel,Y
GLE-0011719,2025-02-11,GL-4002,Claims Expense,Reinsurance,13037.08,0.00,POL-0092771,2025-02,system_etl,Y
GLE-0011720,2025-02-21,GL-4004,Reinsurance Recoveries,Adjustment,49701.50,0.00,POL-0053213,2025-02,sophie.clarke,Y
GLE-0011721,2025-01-18,GL-4002,Claims Expense,Write-off,34294.18,0.00,POL-0121810,2025-01,marcus.webb,Y
GLE-0011722,2025-05-15,GL-5001,Operating Costs,Commission,38081.64,0.00,POL-0062799,2025-05,marcus.webb,Y
GLE-0011723,2025-02-09,GL-6001,Regulatory Reserve,Adjustment,0.00,8046.64,POL-0000205,2025-02,marcus.webb,Y
GLE-0011724,2025-02-17,GL-4004,Reinsurance Recoveries,Claims Payment,0.00,5014.94,POL-0072816,2025-02,sophie.clarke,Y
GLE-0011725,2025-04-18,GL-6001,Regulatory Reserve,Adjustment,0.00,16459.13,POL-0105067,2025-04,raj.patel,Y
GLE-0011726,2025-04-01,GL-5001,Operating Costs,Reinsurance,7274.33,0.00,POL-0068257,2025-04,raj.patel,Y
GLE-0011727,2025-02-21,GL-4003,Commission Expense,Claims Payment,0.00,31095.77,POL-0007097,2025-02,marcus.webb,Y
GLE-0011728,2025-05-26,GL-4003,Commission Expense,Reinsurance,0.00,15747.34,POL-0113885,2025-05,raj.patel,Y
GLE-0011729,2025-01-01,GL-5001,Operating Costs,Commission,0.00,28933.01,POL-0016816,2025-01,system_etl,Y
GLE-0011730,2025-02-21,GL-4004,Reinsurance Recoveries,Write-off,28806.20,0.00,POL-0011748,2025-02,sophie.clarke,Y
GLE-0011731,2025-03-25,GL-4004,Reinsurance Recoveries,Commission,0.00,20500.70,POL-0006454,2025-03,marcus.webb,Y
GLE-0011732,2025-02-13,GL-4002,Claims Expense,Premium Receipt,0.00,27582.56,POL-0092741,2025-02,system_etl,N
GLE-0011733,2025-03-04,GL-4004,Reinsurance Recoveries,Reinsurance,0.00,47964.18,POL-0103670,2025-03,marcus.webb,Y
GLE-0011734,2025-01-20,GL-6001,Regulatory Reserve,Adjustment,39711.85,0.00,POL-0057829,2025-01,sophie.clarke,Y
GLE-0011735,2025-03-29,GL-4001,Premium Income,Adjustment,5289.80,0.00,POL-0051108,2025-03,system_etl,Y
GLE-0011736,2025-06-10,GL-4002,Claims Expense,Reinsurance,0.00,26814.20,POL-0029807,2025-06,raj.patel,Y
GLE-0011737,2025-05-02,GL-4004,Reinsurance Recoveries,Adjustment,25892.93,0.00,POL-0073931,2025-05,marcus.webb,Y
GLE-0011738,2025-06-20,GL-4001,Premium Income,Reinsurance,21180.92,0.00,POL-0023347,2025-06,marcus.webb,Y
GLE-0011739,2025-05-15,GL-5001,Operating Costs,Write-off,37258.01,0.00,POL-0067880,2025-05,sophie.clarke,Y
GLE-0011740,2025-06-24,GL-5001,Operating Costs,Premium Receipt,18043.41,0.00,POL-0079548,2025-06,raj.patel,Y
GLE-0011741,2025-05-29,GL-6001,Regulatory Reserve,Reinsurance,0.00,36138.48,POL-0059521,2025-05,sophie.clarke,Y
GLE-0011742,2025-03-31,GL-4004,Reinsurance Recoveries,Write-off,3858.61,0.00,POL-0001296,2025-03,marcus.webb,Y
GLE-0011743,2025-04-14,GL-4004,Reinsurance Recoveries,Premium Receipt,0.00,18628.33,POL-0096886,2025-04,system_etl,Y
GLE-0011744,2025-06-01,GL-4001,Premium Income,Commission,12760.78,0.00,POL-0107073,2025-06,sophie.clarke,Y
GLE-0011745,2025-03-15,GL-4002,Claims Expense,Claims Payment,33888.45,0.00,POL-0071495,2025-03,marcus.webb,Y
GLE-0011746,2025-03-18,GL-5002,Technology Costs,Commission,48400.35,0.00,POL-0002080,2025-03,sophie.clarke,Y
GLE-0011747,2025-05-16,GL-4003,Commission Expense,Adjustment,0.00,46585.34,POL-0089312,2025-05,marcus.webb,Y
GLE-0011748,2025-04-14,GL-4004,Reinsurance Recoveries,Premium Receipt,47317.02,0.00,POL-0059555,2025-04,marcus.webb,Y
GLE-0011749,2025-02-26,GL-5001,Operating Costs,Premium Receipt,35488.16,0.00,POL-0054115,2025-02,marcus.webb,Y
GLE-0011750,2025-01-08,GL-5002,Technology Costs,Claims Payment,22680.73,0.00,POL-0102485,2025-01,sophie.clarke,Y
GLE-0011751,2025-03-25,GL-6001,Regulatory Reserve,Write-off,43409.94,0.00,POL-0011994,2025-03,system_etl,Y
GLE-0011752,2025-03-24,GL-5001,Operating Costs,Adjustment,0.00,17374.57,POL-0029255,2025-03,sophie.clarke,Y
GLE-0011753,2025-01-15,GL-4004,Reinsurance Recoveries,Adjustment,0.00,20591.25,POL-0049432,2025-01,system_etl,Y
GLE-0011754,2025-03-15,GL-4004,Reinsurance Recoveries,Reinsurance,41352.79,0.00,POL-0061359,2025-03,marcus.webb,Y
GLE-0011755,2025-01-28,GL-6001,Regulatory Reserve,Claims Payment,18014.85,0.00,POL-0046246,2025-01,sophie.clarke,Y
GLE-0011756,2025-04-04,GL-5002,Technology Costs,Claims Payment,0.00,36898.23,POL-0082925,2025-04,system_etl,Y
GLE-0011757,2025-04-17,GL-4002,Claims Expense,Adjustment,0.00,1602.06,POL-0081849,2025-04,marcus.webb,Y
GLE-0011758,2025-06-12,GL-5001,Operating Costs,Adjustment,5613.39,0.00,POL-0114358,2025-06,marcus.webb,Y
GLE-0011759,2025-03-31,GL-4004,Reinsurance Recoveries,Write-off,0.00,29646.49,POL-0113788,2025-03,sophie.clarke,Y
GLE-0011760,2025-03-03,GL-4002,Claims Expense,Premium Receipt,0.00,4147.06,POL-0096967,2025-03,marcus.webb,Y
GLE-0011761,2025-06-14,GL-4004,Reinsurance Recoveries,Reinsurance,23164.34,0.00,POL-0083111,2025-06,sophie.clarke,Y
GLE-0011762,2025-01-02,GL-6001,Regulatory Reserve,Reinsurance,0.00,36955.25,POL-0118936,2025-01,system_etl,Y
GLE-0011763,2025-03-06,GL-4004,Reinsurance Recoveries,Write-off,0.00,32700.88,POL-0073289,2025-03,raj.patel,Y
GLE-0011764,2025-02-09,GL-6001,Regulatory Reserve,Write-off,0.00,33498.02,POL-0106329,2025-02,sophie.clarke,N
GLE-0011765,2025-04-29,GL-4002,Claims Expense,Premium Receipt,0.00,31155.20,POL-0028539,2025-04,sophie.clarke,N
GLE-0011766,2025-05-09,GL-4003,Commission Expense,Commission,15059.12,0.00,POL-0062631,2025-05,raj.patel,Y
GLE-0011767,2025-01-07,GL-6001,Regulatory Reserve,Claims Payment,41535.00,0.00,POL-0086173,2025-01,marcus.webb,Y
GLE-0011768,2025-06-16,GL-4002,Claims Expense,Premium Receipt,31326.86,0.00,POL-0117190,2025-06,raj.patel,N
GLE-0011769,2025-01-31,GL-5002,Technology Costs,Claims Payment,0.00,35502.04,POL-0091660,2025-01,system_etl,Y
GLE-0011770,2025-05-31,GL-4003,Commission Expense,Write-off,0.00,20613.52,POL-0012456,2025-05,sophie.clarke,Y
GLE-0011771,2025-02-09,GL-4002,Claims Expense,Write-off,0.00,19758.86,POL-0056467,2025-02,raj.patel,Y
GLE-0011772,2025-06-24,GL-4002,Claims Expense,Commission,0.00,34391.16,POL-0091580,2025-06,marcus.webb,Y
GLE-0011773,2025-02-11,GL-5002,Technology Costs,Premium Receipt,0.00,37090.89,POL-0037460,2025-02,marcus.webb,Y
GLE-0011774,2025-01-12,GL-4002,Claims Expense,Claims Payment,20829.81,0.00,POL-0080264,2025-01,marcus.webb,Y
GLE-0011775,2025-06-27,GL-5002,Technology Costs,Commission,0.00,12376.58,POL-0045646,2025-06,system_etl,Y
GLE-0011776,2025-05-11,GL-5002,Technology Costs,Adjustment,35996.15,0.00,POL-0010049,2025-05,marcus.webb,Y
GLE-0011777,2025-01-24,GL-4003,Commission Expense,Premium Receipt,33119.36,0.00,POL-0094772,2025-01,marcus.webb,Y
GLE-0011778,2025-05-20,GL-5002,Technology Costs,Premium Receipt,32888.99,0.00,POL-0086408,2025-05,sophie.clarke,Y
GLE-0011779,2025-06-29,GL-5002,Technology Costs,Commission,0.00,10467.88,POL-0058035,2025-06,sophie.clarke,Y
GLE-0011780,2025-03-16,GL-4003,Commission Expense,Adjustment,0.00,22645.82,POL-0044111,2025-03,system_etl,Y
GLE-0011781,2025-01-25,GL-4004,Reinsurance Recoveries,Claims Payment,25566.02,0.00,POL-0109572,2025-01,system_etl,Y
GLE-0011782,2025-06-12,GL-5002,Technology Costs,Write-off,0.00,21437.26,POL-0077629,2025-06,sophie.clarke,Y
GLE-0011783,2025-02-18,GL-5001,Operating Costs,Reinsurance,511.91,0.00,POL-0031789,2025-02,raj.patel,Y
GLE-0011784,2025-06-02,GL-4003,Commission Expense,Write-off,36522.04,0.00,POL-0019954,2025-06,raj.patel,Y
GLE-0011785,2025-01-19,GL-4002,Claims Expense,Write-off,0.00,18766.82,POL-0092969,2025-01,marcus.webb,Y
GLE-0011786,2025-05-14,GL-4002,Claims Expense,Write-off,0.00,19895.07,POL-0100699,2025-05,system_etl,Y
GLE-0011787,2025-05-28,GL-4001,Premium Income,Reinsurance,13820.85,0.00,POL-0077691,2025-05,marcus.webb,Y
GLE-0011788,2025-01-06,GL-4002,Claims Expense,Write-off,0.00,11195.43,POL-0001726,2025-01,raj.patel,Y
GLE-0011789,2025-03-08,GL-5002,Technology Costs,Write-off,19835.23,0.00,POL-0103293,2025-03,sophie.clarke,Y
GLE-0011790,2025-02-19,GL-4002,Claims Expense,Reinsurance,0.00,42324.29,POL-0050034,2025-02,sophie.clarke,Y
GLE-0011791,2025-02-07,GL-5002,Technology Costs,Premium Receipt,11789.59,0.00,POL-0106036,2025-02,marcus.webb,Y
GLE-0011792,2025-04-14,GL-4004,Reinsurance Recoveries,Write-off,0.00,26295.58,POL-0104551,2025-04,system_etl,Y
GLE-0011793,2025-02-16,GL-6001,Regulatory Reserve,Claims Payment,0.00,35969.09,POL-0112196,2025-02,marcus.webb,N
GLE-0011794,2025-01-28,GL-4004,Reinsurance Recoveries,Premium Receipt,23244.22,0.00,POL-0005331,2025-01,marcus.webb,Y
GLE-0011795,2025-05-31,GL-5001,Operating Costs,Write-off,0.00,25726.89,POL-0058313,2025-05,raj.patel,Y
GLE-0011796,2025-01-13,GL-4002,Claims Expense,Claims Payment,0.00,21801.97,POL-0117848,2025-01,marcus.webb,Y
GLE-0011797,2025-06-10,GL-4002,Claims Expense,Claims Payment,0.00,44985.07,POL-0051319,2025-06,system_etl,Y
GLE-0011798,2025-02-19,GL-4004,Reinsurance Recoveries,Reinsurance,35972.61,0.00,POL-0053633,2025-02,sophie.clarke,Y
GLE-0011799,2025-05-28,GL-4004,Reinsurance Recoveries,Write-off,0.00,34805.13,POL-0102523,2025-05,sophie.clarke,Y
GLE-0011800,2025-01-28,GL-4004,Reinsurance Recoveries,Adjustment,0.00,34748.44,POL-0054626,2025-01,sophie.clarke,Y
GLE-0011801,2025-01-09,GL-4001,Premium Income,Reinsurance,17386.19,0.00,POL-0080263,2025-01,marcus.webb,Y
GLE-0011802,2025-04-29,GL-4003,Commission Expense,Commission,41654.90,0.00,POL-0082727,2025-04,marcus.webb,Y
GLE-0011803,2025-03-19,GL-4003,Commission Expense,Reinsurance,0.00,9827.60,POL-0026582,2025-03,system_etl,Y
GLE-0011804,2025-01-01,GL-6001,Regulatory Reserve,Premium Receipt,744.37,0.00,POL-0044889,2025-01,system_etl,Y
GLE-0011805,2025-03-15,GL-4004,Reinsurance Recoveries,Reinsurance,26630.45,0.00,POL-0039733,2025-03,system_etl,Y
GLE-0011806,2025-03-29,GL-6001,Regulatory Reserve,Premium Receipt,32641.77,0.00,POL-0083505,2025-03,marcus.webb,Y
GLE-0011807,2025-06-06,GL-4003,Commission Expense,Claims Payment,0.00,29206.89,POL-0060194,2025-06,marcus.webb,Y
GLE-0011808,2025-04-26,GL-4002,Claims Expense,Premium Receipt,11599.03,0.00,POL-0009106,2025-04,raj.patel,Y
GLE-0011809,2025-06-03,GL-4004,Reinsurance Recoveries,Commission,0.00,10844.10,POL-0037421,2025-06,system_etl,Y
GLE-0011810,2025-01-13,GL-4003,Commission Expense,Adjustment,16670.79,0.00,POL-0061004,2025-01,system_etl,Y
GLE-0011811,2025-04-10,GL-6001,Regulatory Reserve,Adjustment,30835.59,0.00,POL-0031480,2025-04,system_etl,Y
GLE-0011812,2025-02-11,GL-4003,Commission Expense,Commission,38222.18,0.00,POL-0064046,2025-02,raj.patel,Y
GLE-0011813,2025-02-13,GL-6001,Regulatory Reserve,Commission,0.00,45578.24,POL-0009795,2025-02,sophie.clarke,Y
GLE-0011814,2025-03-28,GL-5002,Technology Costs,Claims Payment,43801.31,0.00,POL-0027629,2025-03,system_etl,Y
GLE-0011815,2025-03-24,GL-4004,Reinsurance Recoveries,Claims Payment,0.00,36142.68,POL-0081812,2025-03,sophie.clarke,Y
GLE-0011816,2025-06-18,GL-5001,Operating Costs,Adjustment,34033.25,0.00,POL-0010751,2025-06,system_etl,Y
GLE-0011817,2025-04-07,GL-4003,Commission Expense,Write-off,0.00,41366.22,POL-0009176,2025-04,marcus.webb,Y
GLE-0011818,2025-04-07,GL-5001,Operating Costs,Adjustment,18107.24,0.00,POL-0108004,2025-04,system_etl,Y
GLE-0011819,2025-04-04,GL-5002,Technology Costs,Commission,2185.80,0.00,POL-0003503,2025-04,marcus.webb,Y
GLE-0011820,2025-05-19,GL-4002,Claims Expense,Adjustment,40771.76,0.00,POL-0000394,2025-05,sophie.clarke,Y
GLE-0011821,2025-04-15,GL-5001,Operating Costs,Commission,0.00,6223.01,POL-0016761,2025-04,sophie.clarke,Y
GLE-0011822,2025-04-26,GL-4001,Premium Income,Premium Receipt,31457.95,0.00,POL-0064173,2025-04,sophie.clarke,Y
GLE-0011823,2025-05-23,GL-6001,Regulatory Reserve,Premium Receipt,0.00,23695.70,POL-0096433,2025-05,raj.patel,Y
GLE-0011824,2025-01-29,GL-5001,Operating Costs,Reinsurance,0.00,938.22,POL-0093262,2025-01,raj.patel,Y
GLE-0011825,2025-02-13,GL-6001,Regulatory Reserve,Reinsurance,48392.30,0.00,POL-0013718,2025-02,marcus.webb,Y
GLE-0011826,2025-04-22,GL-4004,Reinsurance Recoveries,Commission,11965.37,0.00,POL-0103223,2025-04,raj.patel,Y
GLE-0011827,2025-06-28,GL-4004,Reinsurance Recoveries,Adjustment,0.00,7767.70,POL-0072701,2025-06,system_etl,Y
GLE-0011828,2025-04-05,GL-5001,Operating Costs,Commission,7346.15,0.00,POL-0102948,2025-04,marcus.webb,Y
GLE-0011829,2025-05-06,GL-4003,Commission Expense,Adjustment,45899.19,0.00,POL-0116284,2025-05,marcus.webb,Y
GLE-0011830,2025-06-17,GL-4001,Premium Income,Adjustment,7687.76,0.00,POL-0082652,2025-06,sophie.clarke,Y
GLE-0011831,2025-06-28,GL-5001,Operating Costs,Commission,8191.19,0.00,POL-0093220,2025-06,marcus.webb,Y
GLE-0011832,2025-03-30,GL-5001,Operating Costs,Claims Payment,29048.15,0.00,POL-0018820,2025-03,system_etl,Y
GLE-0011833,2025-06-21,GL-4002,Claims Expense,Reinsurance,0.00,9694.00,POL-0034922,2025-06,raj.patel,Y
GLE-0011834,2025-06-18,GL-4004,Reinsurance Recoveries,Claims Payment,0.00,9445.44,POL-0115411,2025-06,marcus.webb,Y
GLE-0011835,2025-04-04,GL-5001,Operating Costs,Commission,0.00,11723.16,POL-0025050,2025-04,raj.patel,Y
GLE-0011836,2025-06-25,GL-5002,Technology Costs,Commission,44214.63,0.00,POL-0017249,2025-06,marcus.webb,Y
GLE-0011837,2025-06-29,GL-4003,Commission Expense,Commission,0.00,35324.25,POL-0057081,2025-06,system_etl,Y
